uuid,identifier,createdBy,createdAtGMT,modifiedBy,modifiedAtGMT,ID,FeatureAuthor,FeatureTimestamp,Latitude,Longitude,Northing,Easting,Accuracy,FeatureType,MapSymbol,Source,Note,GC,DateCompleted,Description,Classification,OtherDescription,Picture,geospatialcolumn
1.00004E+18,203921,Samuel Riley,2017-09-26 05:48:42.694 GMT,Samuel Riley,2017-09-26 05:48:42 GMT,203921,Samuel Riley,2017-09-26 08:48:31+03:00,42.10967835,27.06246308,4661955.691,505164.1512,,Mound,Hairy brown circle,TopomapRU 1:50k,1,No,26/09/2017,,,,,POINT(505164.15121 4661955.691137)
1.00006E+18,205805,Briana Barton,2017-09-26 05:48:56.919 GMT,Briana Barton,2017-09-26 05:48:56 GMT,205805,Briana Barton,2017-09-26 08:48:47+03:00,42.03142004,26.47483687,4653398.157,456528.5769,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(456528.576879 4653398.157187)
1.00005E+18,205328,Stephanie Black,2017-09-26 05:49:11.461 GMT,Stephanie Black,2017-09-26 05:49:11 GMT,205328,Stephanie Black,2017-09-26 08:49:02+03:00,42.04162239,26.58988322,4654478.88,466057.2164,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(466057.216442 4654478.879626)
1.00004E+18,203922,Samuel Riley,2017-09-26 05:49:14.154 GMT,Samuel Riley,2017-09-26 05:49:14 GMT,203922,Samuel Riley,2017-09-26 08:49:04+03:00,42.10826519,27.05720203,4661798.481,504729.2978,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(504729.297815 4661798.481319)
1.00006E+18,205806,Briana Barton,2017-09-26 05:49:28.681 GMT,Briana Barton,2017-09-26 05:49:28 GMT,205806,Briana Barton,2017-09-26 08:49:19+03:00,42.03440054,26.45429501,4653739.722,454830.2888,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(454830.288751 4653739.721586)
1.00005E+18,205329,Stephanie Black,2017-09-26 05:49:35.166 GMT,Stephanie Black,2017-09-26 05:49:35 GMT,205329,Stephanie Black,2017-09-26 08:49:25+03:00,42.05068345,26.57915219,4655489.243,465174.0244,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,26/09/2017,,,,,POINT(465174.024351 4655489.243017)
1.00004E+18,203923,Samuel Riley,2017-09-26 05:49:46.009 GMT,Samuel Riley,2017-09-26 05:49:46 GMT,203923,Samuel Riley,2017-09-26 08:49:34+03:00,42.10878711,27.05214408,4661856.163,504311.0857,,Mound,Hairy brown circle,TopomapRU 1:50k,1,No,26/09/2017,,,,,POINT(504311.085685 4661856.162869)
1.00003E+18,204946,Lachlan Hanley,2017-09-26 05:49:47.425 GMT,Lachlan Hanley,2017-09-26 05:49:47 GMT,204946,Lachlan Hanley,2017-09-26 08:49:36+03:00,42.07030345,26.85493569,4657592.163,487999.3503,,Mound,Black triangle with a dot inside,,,No,26/09/2017,,,,,POINT(487999.350339 4657592.163173)
1.00005E+18,205330,Stephanie Black,2017-09-26 05:50:05.138 GMT,Stephanie Black,2017-09-26 05:50:05 GMT,205330,Stephanie Black,2017-09-26 08:49:54+03:00,42.05372917,26.5987283,4655819.625,466795.5745,,Mound,Hairy black triangle with a dot inside,TopomapRU 1:50k,2,No,26/09/2017,,,,,POINT(466795.574495 4655819.625199)
1.00006E+18,205807,Briana Barton,2017-09-26 05:50:20.441 GMT,Briana Barton,2017-09-26 05:50:20 GMT,205807,Briana Barton,2017-09-26 08:50:10+03:00,42.0280956,26.3883669,4653076.588,449368.1881,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(449368.188065 4653076.588272)
1.00003E+18,204947,Lachlan Hanley,2017-09-26 05:50:23.035 GMT,Lachlan Hanley,2017-09-26 05:50:23 GMT,204947,Lachlan Hanley,2017-09-26 08:50:11+03:00,42.06519891,26.83028392,4657029.159,485958.8728,,Mound,Hairy black diamond with a dot inside,TopomapRU 1:50k,3,No,26/09/2017,,,,,POINT(485958.872816 4657029.15939)
1.00005E+18,205331,Stephanie Black,2017-09-26 05:51:04.894 GMT,Stephanie Black,2017-09-26 05:51:04 GMT,205331,Stephanie Black,2017-09-26 08:50:57+03:00,42.0397753,26.60449737,4654268.103,467265.7911,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(467265.791128 4654268.103054)
1.00006E+18,205808,Briana Barton,2017-09-26 05:51:09.187 GMT,Briana Barton,2017-09-26 05:51:09 GMT,205808,Briana Barton,2017-09-26 08:51:00+03:00,42.03046702,26.35386685,4653360.874,446514.2034,,Mound,Black triangle with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(446514.203444 4653360.874324)
1.00004E+18,203924,Samuel Riley,2017-09-26 05:51:11.732 GMT,Samuel Riley,2017-09-26 05:51:11 GMT,203924,Samuel Riley,2017-09-26 08:51:04+03:00,42.09562296,26.99938978,4660393.221,499949.5384,,Mound,Hairy black diamond with a dot inside,TopomapRU 1:50k,1,No,26/09/2017,,,,,POINT(499949.538429 4660393.220994)
1.00003E+18,204948,Lachlan Hanley,2017-09-26 05:51:25.514 GMT,Lachlan Hanley,2017-09-26 05:51:25 GMT,204948,Lachlan Hanley,2017-09-26 08:51:14+03:00,42.07101343,26.81602876,4657677.185,484780.8889,,Mound,Hairy brown circle,TopomapRU 1:50k,1,No,26/09/2017,,,,,POINT(484780.888891 4657677.185163)
1.00005E+18,205332,Stephanie Black,2017-09-26 05:51:32.125 GMT,Stephanie Black,2017-09-26 05:51:32 GMT,205332,Stephanie Black,2017-09-26 08:51:21+03:00,42.04813857,26.60427628,4655196.762,467251.7879,,Mound,Hairy brown circle,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(467251.787949 4655196.76158)
1.00003E+18,204949,Lachlan Hanley,2017-09-26 05:51:46.446 GMT,Lachlan Hanley,2017-09-26 05:51:46 GMT,204949,Lachlan Hanley,2017-09-26 08:51:38+03:00,42.07329872,26.81218417,4657931.613,484463.4005,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(484463.400495 4657931.613001)
1.00005E+18,205333,Stephanie Black,2017-09-26 05:52:06.850 GMT,Stephanie Black,2017-09-26 05:52:06 GMT,205333,Stephanie Black,2017-09-26 08:51:57+03:00,42.05311486,26.61230686,4655746.236,467918.8655,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(467918.865456 4655746.236191)
1.00006E+18,205809,Briana Barton,2017-09-26 05:52:11.275 GMT,Briana Barton,2017-09-26 05:52:11 GMT,205809,Briana Barton,2017-09-26 08:52:01+03:00,42.03037119,26.29854748,4653386.292,441934.8498,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(441934.849767 4653386.291642)
1.00003E+18,204950,Lachlan Hanley,2017-09-26 05:52:14.242 GMT,Lachlan Hanley,2017-09-26 05:52:14 GMT,204950,Lachlan Hanley,2017-09-26 08:52:06+03:00,42.06483098,26.80213247,4656993.313,483629.7227,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(483629.722663 4656993.312806)
1.00004E+18,203925,Samuel Riley,2017-09-26 05:52:19.771 GMT,Samuel Riley,2017-09-26 05:52:19 GMT,203925,Samuel Riley,2017-09-26 08:52:12+03:00,42.09439503,27.01159558,4660256.948,500958.8978,,Mound,Hairy brown circle,TopomapRU 1:50k,3,No,26/09/2017,,,,,POINT(500958.897757 4660256.947964)
1.00004E+18,203926,Samuel Riley,2017-09-26 05:52:46.185 GMT,Samuel Riley,2017-09-26 05:52:46 GMT,203926,Samuel Riley,2017-09-26 08:52:36+03:00,42.09677493,27.01771983,4660521.277,501465.2882,,Mound,Hairy brown circle,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(501465.288196 4660521.277058)
1.00005E+18,205334,Stephanie Black,2017-09-26 05:52:46.826 GMT,Stephanie Black,2017-09-26 05:52:46 GMT,205334,Stephanie Black,2017-09-26 08:52:37+03:00,42.0409961,26.62799595,4654394.925,469211.2693,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,26/09/2017,,,,,POINT(469211.269285 4654394.925439)
1.00003E+18,204951,Lachlan Hanley,2017-09-26 05:52:48.126 GMT,Lachlan Hanley,2017-09-26 05:52:48 GMT,204951,Lachlan Hanley,2017-09-26 08:52:37+03:00,42.06802353,26.7929893,4657349.573,482874.1336,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,26/09/2017,,,,,POINT(482874.133562 4657349.573218)
1.00004E+18,203927,Samuel Riley,2017-09-26 05:53:04.155 GMT,Samuel Riley,2017-09-26 05:53:04 GMT,203927,Samuel Riley,2017-09-26 08:52:52+03:00,42.09776171,27.0179109,4660630.844,501481.0653,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,26/09/2017,,,,,POINT(501481.065345 4660630.843644)
1.00005E+18,205335,Stephanie Black,2017-09-26 05:53:07.465 GMT,Stephanie Black,2017-09-26 05:53:07 GMT,205335,Stephanie Black,2017-09-26 08:52:58+03:00,42.04223217,26.62450978,4654533.426,468923.3402,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(468923.340246 4654533.426468)
1.00004E+18,203928,Samuel Riley,2017-09-26 05:53:21.091 GMT,Samuel Riley,2017-09-26 05:53:21 GMT,203928,Samuel Riley,2017-09-26 08:53:08+03:00,42.09748385,27.01943978,4660600.02,501607.4966,,Mound,Hairy black diamond with a dot inside,TopomapRU 1:50k,1,No,26/09/2017,,,,,POINT(501607.49664 4660600.02046)
1.00003E+18,204952,Lachlan Hanley,2017-09-26 05:53:28.754 GMT,Lachlan Hanley,2017-09-26 05:53:28 GMT,204952,Lachlan Hanley,2017-09-26 08:53:18+03:00,42.0673683,26.77683581,4657280.184,481537.5746,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,26/09/2017,,,,,POINT(481537.5746 4657280.184114)
1.00006E+18,205810,Briana Barton,2017-09-26 05:53:32.817 GMT,Briana Barton,2017-09-26 05:53:32 GMT,205810,Briana Barton,2017-09-26 08:53:21+03:00,42.02220077,26.27340257,4652496.496,439845.6793,,Mound,Black triangle with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(439845.679253 4652496.495722)
1.00004E+18,203929,Samuel Riley,2017-09-26 05:53:53.797 GMT,Samuel Riley,2017-09-26 05:53:53 GMT,203929,Samuel Riley,2017-09-26 08:53:44+03:00,42.10125103,27.03575034,4661018.729,502956.0602,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(502956.060177 4661018.728614)
1.00003E+18,204953,Lachlan Hanley,2017-09-26 05:53:54.610 GMT,Lachlan Hanley,2017-09-26 05:53:54 GMT,204953,Lachlan Hanley,2017-09-26 08:53:45+03:00,42.06603092,26.77185016,4657132.783,481124.7142,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(481124.714218 4657132.783468)
1.00005E+18,205336,Stephanie Black,2017-09-26 05:54:21.794 GMT,Stephanie Black,2017-09-26 05:54:21 GMT,205336,Stephanie Black,2017-09-26 08:54:11+03:00,42.04477938,26.6533878,4654806.156,471314.5182,,Mound,Hairy brown circle,TopomapRU 1:50k,1,No,26/09/2017,,,,,POINT(471314.518171 4654806.156424)
1.00006E+18,205811,Briana Barton,2017-09-26 05:54:26.876 GMT,Briana Barton,2017-09-26 05:54:26 GMT,205811,Briana Barton,2017-09-26 08:54:17+03:00,42.02497839,26.34029245,4652760.044,445385.8342,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(445385.834177 4652760.044358)
1.00003E+18,204954,Lachlan Hanley,2017-09-26 05:54:35.622 GMT,Lachlan Hanley,2017-09-26 05:54:35 GMT,204954,Lachlan Hanley,2017-09-26 08:54:27+03:00,42.05891733,26.74989429,4656348.039,479305.9507,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(479305.950706 4656348.039367)
1.00005E+18,205337,Stephanie Black,2017-09-26 05:54:53.412 GMT,Stephanie Black,2017-09-26 05:54:53 GMT,205337,Stephanie Black,2017-09-26 08:54:42+03:00,42.04987348,26.65112397,4655372.516,471129.4705,,Mound,Hairy brown circle,TopomapRU 1:50k,1,No,26/09/2017,,,,,POINT(471129.470531 4655372.516075)
1.00003E+18,204955,Lachlan Hanley,2017-09-26 05:54:57.715 GMT,Lachlan Hanley,2017-09-26 05:54:57 GMT,204955,Lachlan Hanley,2017-09-26 08:54:46+03:00,42.05735868,26.77020573,4656170.268,480986.08,,Mound,Hairy black diamond with a dot inside,TopomapRU 1:50k,3,No,26/09/2017,,,,,POINT(480986.080015 4656170.267591)
1.00005E+18,205338,Stephanie Black,2017-09-26 05:55:15.065 GMT,Stephanie Black,2017-09-26 05:55:15 GMT,205338,Stephanie Black,2017-09-26 08:55:03+03:00,42.0509065,26.65120068,4655487.187,471136.2867,,Mound,Hairy brown circle,TopomapRU 1:50k,1,No,26/09/2017,,,,,POINT(471136.286654 4655487.186892)
1.00003E+18,204956,Lachlan Hanley,2017-09-26 05:55:28.833 GMT,Lachlan Hanley,2017-09-26 05:55:28 GMT,204956,Lachlan Hanley,2017-09-26 08:55:18+03:00,42.05769299,26.85628209,4656191.834,488108.3805,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,26/09/2017,,,,,POINT(488108.380499 4656191.833965)
1.00006E+18,205812,Briana Barton,2017-09-26 05:55:31.200 GMT,Briana Barton,2017-09-26 05:55:31 GMT,205812,Briana Barton,2017-09-26 08:55:18+03:00,42.02189181,26.36331882,4652402.904,447289.5408,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,26/09/2017,,,,,POINT(447289.540797 4652402.904179)
1.00005E+18,205339,Stephanie Black,2017-09-26 05:55:42.252 GMT,Stephanie Black,2017-09-26 05:55:42 GMT,205339,Stephanie Black,2017-09-26 08:55:33+03:00,42.05505987,26.64828027,4655949.325,470896.5138,,Mound,Black triangle with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(470896.513755 4655949.325289)
1.00004E+18,203930,Samuel Riley,2017-09-26 05:55:55.995 GMT,Samuel Riley,2017-09-26 05:55:55 GMT,203930,Samuel Riley,2017-09-26 08:55:47+03:00,42.09906596,27.13975107,4660784.948,511555.883,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(511555.882976 4660784.947998)
1.00006E+18,205813,Briana Barton,2017-09-26 05:56:00.542 GMT,Briana Barton,2017-09-26 05:56:00 GMT,205813,Briana Barton,2017-09-26 08:55:49+03:00,42.02050364,26.3711448,4652243.986,447936.32,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(447936.319972 4652243.98551)
1.00003E+18,204957,Lachlan Hanley,2017-09-26 05:56:00.936 GMT,Lachlan Hanley,2017-09-26 05:56:00 GMT,204957,Lachlan Hanley,2017-09-26 08:55:51+03:00,42.05641152,26.87464657,4656047.162,489627.7003,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(489627.700291 4656047.162482)
1.00005E+18,205340,Stephanie Black,2017-09-26 05:56:09.120 GMT,Stephanie Black,2017-09-26 05:56:09 GMT,205340,Stephanie Black,2017-09-26 08:56:01+03:00,42.04173745,26.6610145,4654465.883,471944.3629,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(471944.362879 4654465.882785)
1.00005E+18,205341,Stephanie Black,2017-09-26 05:56:40.669 GMT,Stephanie Black,2017-09-26 05:56:40 GMT,205341,Stephanie Black,2017-09-26 08:56:30+03:00,42.03796551,26.68958783,4654038.11,474307.6756,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,26/09/2017,,,,,POINT(474307.675627 4654038.109754)
1.00005E+18,205342,Stephanie Black,2017-09-26 05:57:10.193 GMT,Stephanie Black,2017-09-26 05:57:10 GMT,205342,Stephanie Black,2017-09-26 08:57:02+03:00,42.05524744,26.69603852,4655955.004,474848.4074,,Mound,Black triangle with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(474848.407449 4655955.003858)
1.00003E+18,204958,Lachlan Hanley,2017-09-26 05:57:20.623 GMT,Lachlan Hanley,2017-09-26 05:57:20 GMT,204958,Lachlan Hanley,2017-09-26 08:57:10+03:00,42.06297086,26.91279922,4656771.524,492785.363,,Mound,Black triangle with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(492785.362989 4656771.524285)
1.00004E+18,203931,Samuel Riley,2017-09-26 05:58:31.046 GMT,Samuel Riley,2017-09-26 05:58:31 GMT,203931,Samuel Riley,2017-09-26 08:58:21+03:00,42.08782804,27.14941682,4659538.547,512357.3166,,Mound,Black triangle with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(512357.316609 4659538.546695)
1.00006E+18,205814,Briana Barton,2017-09-26 05:58:32.372 GMT,Briana Barton,2017-09-26 05:58:32 GMT,205814,Briana Barton,2017-09-26 08:58:22+03:00,42.01225757,26.47058996,4651272.718,456163.869,,Mound,Black triangle with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(456163.868979 4651272.718031)
1.00003E+18,204959,Lachlan Hanley,2017-09-26 05:58:38.355 GMT,Lachlan Hanley,2017-09-26 05:58:38 GMT,204959,Lachlan Hanley,2017-09-26 08:58:30+03:00,42.06127024,26.98537281,4656579.129,498789.7733,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(498789.773307 4656579.12909)
1.00005E+18,205343,Stephanie Black,2017-09-26 05:58:41.974 GMT,Stephanie Black,2017-09-26 05:58:41 GMT,205343,Stephanie Black,2017-09-26 08:58:32+03:00,42.05095759,26.72304902,4655471.112,477081.8774,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,26/09/2017,,,,,POINT(477081.877426 4655471.112117)
1.00005E+18,205344,Stephanie Black,2017-09-26 05:59:02.596 GMT,Stephanie Black,2017-09-26 05:59:02 GMT,205344,Stephanie Black,2017-09-26 08:58:51+03:00,42.05226516,26.72449829,4655615.904,477202.2749,,Mound,Hairy black diamond with a dot inside,TopomapRU 1:50k,1,No,26/09/2017,,,,,POINT(477202.274924 4655615.904253)
1.00003E+18,204960,Lachlan Hanley,2017-09-26 05:59:20.837 GMT,Lachlan Hanley,2017-09-26 05:59:20 GMT,204960,Lachlan Hanley,2017-09-26 08:59:11+03:00,42.05425522,26.99522282,4655800.16,499604.7012,,Mound,Hairy brown circle,TopomapRU 1:50k,1,No,26/09/2017,,,,,POINT(499604.701177 4655800.159572)
1.00006E+18,205815,Briana Barton,2017-09-26 05:59:31.485 GMT,Briana Barton,2017-09-26 05:59:31 GMT,205815,Briana Barton,2017-09-26 08:59:22+03:00,,,,,,Mound,Black triangle with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(452066.282005 4651842.373791)
1.00005E+18,205345,Stephanie Black,2017-09-26 05:59:36.372 GMT,Stephanie Black,2017-09-26 05:59:36 GMT,205345,Stephanie Black,2017-09-26 08:59:28+03:00,42.03283787,26.74519452,4653453.588,478908.462,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(478908.462034 4653453.587796)
1.00005E+18,205346,Stephanie Black,2017-09-26 05:59:58.016 GMT,Stephanie Black,2017-09-26 05:59:58 GMT,205346,Stephanie Black,2017-09-26 08:59:47+03:00,42.02986932,26.74462196,4653124.132,478860.0845,,Mound,Hairy brown circle,TopomapRU 1:50k,3,No,26/09/2017,,,,,POINT(478860.084476 4653124.132282)
1.00006E+18,205816,Briana Barton,2017-09-26 06:00:05.465 GMT,Briana Barton,2017-09-26 06:00:05 GMT,205816,Briana Barton,2017-09-26 08:59:59+03:00,42.01251736,26.39774729,4651341.43,450132.542,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(450132.54199 4651341.429718)
1.00005E+18,205347,Stephanie Black,2017-09-26 06:00:19.167 GMT,Stephanie Black,2017-09-26 06:00:19 GMT,205347,Stephanie Black,2017-09-26 09:00:07+03:00,42.02826558,26.73960755,4652947.321,478444.4547,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,26/09/2017,,,,,POINT(478444.454653 4652947.320788)
1.00003E+18,204961,Lachlan Hanley,2017-09-26 06:00:22.878 GMT,Lachlan Hanley,2017-09-26 06:00:22 GMT,204961,Lachlan Hanley,2017-09-26 09:00:12+03:00,42.04931073,26.95148337,4655252.301,495985.0718,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,26/09/2017,,,,,POINT(495985.071804 4655252.301064)
1.00004E+18,203932,Samuel Riley,2017-09-26 06:00:39.225 GMT,Samuel Riley,2017-09-26 06:00:39 GMT,203932,Samuel Riley,2017-09-26 09:00:29+03:00,42.0904982,27.0703792,4659826.612,505820.3723,,Mound,Black triangle with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(505820.372316 4659826.61234)
1.00005E+18,205348,Stephanie Black,2017-09-26 06:00:40.686 GMT,Stephanie Black,2017-09-26 06:00:40 GMT,205348,Stephanie Black,2017-09-26 09:00:32+03:00,42.03175235,26.73142368,4653336.549,477768.201,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(477768.201009 4653336.549498)
1.00005E+18,205349,Stephanie Black,2017-09-26 06:00:59.243 GMT,Stephanie Black,2017-09-26 06:00:59 GMT,205349,Stephanie Black,2017-09-26 09:00:49+03:00,42.02278978,26.72989191,4652341.838,477638.2656,,Mound,Black triangle with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(477638.265617 4652341.838491)
1.00003E+18,204962,Lachlan Hanley,2017-09-26 06:01:08.287 GMT,Lachlan Hanley,2017-09-26 06:01:08 GMT,204962,Lachlan Hanley,2017-09-26 09:00:58+03:00,42.05138987,26.86821627,4655490.409,489094.77,,Mound,Hairy brown circle,TopomapRU 1:50k,1,No,26/09/2017,,,,,POINT(489094.770023 4655490.408863)
1.00005E+18,205350,Stephanie Black,2017-09-26 06:01:24.622 GMT,Stephanie Black,2017-09-26 06:01:24 GMT,205350,Stephanie Black,2017-09-26 09:01:15+03:00,42.03627826,26.71026912,4653844.772,476018.8009,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(476018.800928 4653844.771755)
1.00006E+18,205817,Briana Barton,2017-09-26 06:01:40.484 GMT,Briana Barton,2017-09-26 06:01:40 GMT,205817,Briana Barton,2017-09-26 09:01:35+03:00,,,,,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(445247.809402 4650969.759607)
1.00005E+18,205351,Stephanie Black,2017-09-26 06:01:43.398 GMT,Stephanie Black,2017-09-26 06:01:43 GMT,205351,Stephanie Black,2017-09-26 09:01:34+03:00,42.02676581,26.70579445,4652789.871,475644.7982,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(475644.79818 4652789.871407)
1.00004E+18,203933,Samuel Riley,2017-09-26 06:01:44.407 GMT,Samuel Riley,2017-09-26 06:01:44 GMT,203933,Samuel Riley,2017-09-26 09:01:34+03:00,42.08915126,27.0388757,4659675.395,503215.0954,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(503215.09539 4659675.394809)
1.00003E+18,204963,Lachlan Hanley,2017-09-26 06:01:47.355 GMT,Lachlan Hanley,2017-09-26 06:01:47 GMT,204963,Lachlan Hanley,2017-09-26 09:01:39+03:00,42.05369706,26.82461293,4655753.054,485487.0754,,,Black diamond with a dot inside,,,No,26/09/2017,,,,,POINT(485487.075367 4655753.054443)
1.00005E+18,205352,Stephanie Black,2017-09-26 06:02:14.003 GMT,Stephanie Black,2017-09-26 06:02:14 GMT,205352,Stephanie Black,2017-09-26 09:02:05+03:00,42.03699844,26.67744981,4653934.452,473302.6257,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(473302.625745 4653934.452352)
1.00003E+18,204964,Lachlan Hanley,2017-09-26 06:02:15.822 GMT,Lachlan Hanley,2017-09-26 06:02:15 GMT,204964,Lachlan Hanley,2017-09-26 09:02:06+03:00,42.05013307,26.81286288,4655359.405,484513.9166,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(484513.91658 4655359.404875)
1.00005E+18,205353,Stephanie Black,2017-09-26 06:02:41.039 GMT,Stephanie Black,2017-09-26 06:02:41 GMT,205353,Stephanie Black,2017-09-26 09:02:33+03:00,42.02503767,26.67092867,4652608.508,472757.7657,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(472757.765692 4652608.507664)
1.00006E+18,205818,Briana Barton,2017-09-26 06:02:43.117 GMT,Briana Barton,2017-09-26 06:02:43 GMT,205818,Briana Barton,2017-09-26 09:02:34+03:00,42.01394361,26.30271796,4651559.513,442265.2172,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(442265.217238 4651559.512731)
1.00003E+18,204965,Lachlan Hanley,2017-09-26 06:02:44.925 GMT,Lachlan Hanley,2017-09-26 06:02:44 GMT,204965,Lachlan Hanley,2017-09-26 09:02:35+03:00,42.05098576,26.7923998,4655457.986,482820.7724,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,26/09/2017,,,,,POINT(482820.772427 4655457.986159)
1.00004E+18,203934,Samuel Riley,2017-09-26 06:02:56.919 GMT,Samuel Riley,2017-09-26 06:02:56 GMT,203934,Samuel Riley,2017-09-26 09:02:47+03:00,42.07865201,26.99939853,4658508.928,499950.2492,,Mound,Black triangle with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(499950.249197 4658508.927536)
1.00003E+18,204966,Lachlan Hanley,2017-09-26 06:03:13.959 GMT,Lachlan Hanley,2017-09-26 06:03:13 GMT,204966,Lachlan Hanley,2017-09-26 09:03:05+03:00,42.05155198,26.77304605,4655524.922,481219.3871,,Mound,Black triangle with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(481219.387053 4655524.921999)
1.00005E+18,205354,Stephanie Black,2017-09-26 06:03:16.261 GMT,Stephanie Black,2017-09-26 06:03:16 GMT,205354,Stephanie Black,2017-09-26 09:03:07+03:00,42.02596657,26.64307475,4652720.884,470452.3004,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,26/09/2017,,,,,POINT(470452.300364 4652720.884113)
1.00006E+18,205819,Briana Barton,2017-09-26 06:03:29.960 GMT,Briana Barton,2017-09-26 06:03:29 GMT,205819,Briana Barton,2017-09-26 09:03:18+03:00,42.01555894,26.28099067,4651753.746,440467.6995,,Mound,Hairy brown circle,TopomapRU 1:50k,4,No,26/09/2017,,,,,POINT(440467.699477 4651753.746321)
1.00004E+18,203935,Samuel Riley,2017-09-26 06:03:43.090 GMT,Samuel Riley,2017-09-26 06:03:43 GMT,203935,Samuel Riley,2017-09-26 09:03:33+03:00,42.08068592,27.01982472,4658734.943,501639.7603,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,26/09/2017,,,,,POINT(501639.760289 4658734.943105)
